Account_No,Reps,Sets,Time,Exercise_ID
1391,6,1,11/12/2015 16:21,3
1238,8,1,11/12/2015 16:21,3
1238,8,1,11/12/2015 16:21,3
1400,8,1,11/12/2015 16:21,3
1300,10,1,11/12/2015 16:21,3
1400,8,1,11/12/2015 16:21,3
1239,10,1,11/12/2015 16:21,21
1239,8,1,11/12/2015 16:21,21
1235,10,1,11/12/2015 16:21,21
1239,10,1,11/12/2015 16:21,30
1391,10,1,11/12/2015 16:21,30
1237,6,1,12/12/2015 15:29,4
1237,6,1,12/12/2015 15:29,4
1400,6,1,12/12/2015 15:29,4
1300,6,1,12/12/2015 15:29,4
1239,6,1,12/12/2015 15:29,4
1237,6,1,12/12/2015 15:29,4
1298,6,1,12/12/2015 15:29,4
1239,8,1,12/12/2015 15:29,4
1238,12,1,12/12/2015 15:29,32
1298,12,1,12/12/2015 15:29,32
1298,10,1,12/12/2015 15:29,32
1400,6,1,12/12/2015 15:29,7
1238,6,1,12/12/2015 15:29,7
1237,6,1,12/12/2015 15:29,7
1238,6,1,12/12/2015 15:29,7
1235,6,1,12/12/2015 15:29,7
1237,6,1,12/12/2015 15:29,7
1298,6,1,12/12/2015 15:29,7
1391,8,1,12/12/2015 15:29,7
1400,12,1,12/12/2015 15:29,32
1237,12,1,12/12/2015 15:29,32
1239,10,1,12/12/2015 15:29,32
1239,9,1,15/12/2015 18:28,10
1237,9,1,15/12/2015 18:28,10
1391,8,1,15/12/2015 18:28,10
1237,10,1,15/12/2015 18:28,10
1298,8,1,15/12/2015 18:28,10
1238,14,1,15/12/2015 18:28,13
1391,15,1,15/12/2015 18:28,13
1239,15,1,15/12/2015 18:28,13
1237,9,1,15/12/2015 18:28,14
1400,10,1,15/12/2015 18:28,14
1298,10,1,15/12/2015 18:28,14
1237,10,1,15/12/2015 18:28,14
1400,12,1,15/12/2015 18:28,27
1239,12,1,15/12/2015 18:28,27
1237,12,1,15/12/2015 18:28,27
1239,9,1,15/12/2015 18:28,10
1391,9,1,15/12/2015 18:28,10
1300,8,1,15/12/2015 18:28,10
1400,10,1,15/12/2015 18:28,10
1401,8,1,15/12/2015 18:28,10
1298,14,1,15/12/2015 18:28,13
1298,15,1,15/12/2015 18:28,13
1238,15,1,15/12/2015 18:28,13
1298,9,1,15/12/2015 18:28,12
1298,10,1,15/12/2015 18:28,12
1401,10,1,15/12/2015 18:28,12
1239,10,1,15/12/2015 18:28,12
1300,12,1,15/12/2015 18:28,25
1237,12,1,15/12/2015 18:28,25
1300,12,1,15/12/2015 18:28,25
1401,8,1,16/12/2015 18:08,21
1237,8,1,16/12/2015 18:08,21
1239,13,1,16/12/2015 18:08,21
1239,12,1,16/12/2015 18:08,21
1391,12,1,16/12/2015 18:08,21
1239,12,1,16/12/2015 18:08,21
1238,12,1,16/12/2015 18:08,22
1391,12,1,16/12/2015 18:08,22
1300,8,1,16/12/2015 18:08,2
1239,8,1,16/12/2015 18:08,2
1298,8,1,16/12/2015 18:08,2
1237,12,1,16/12/2015 18:08,2
1300,12,1,16/12/2015 18:08,2
1237,10,1,16/12/2015 18:08,2
1237,8,1,16/12/2015 18:08,23
1237,8,1,16/12/2015 18:08,23
1300,13,1,16/12/2015 18:08,23
1300,12,1,16/12/2015 18:08,23
1238,12,1,16/12/2015 18:08,23
1238,12,1,16/12/2015 18:08,23
1235,12,1,16/12/2015 18:08,24
1298,12,1,16/12/2015 18:08,24
1391,8,1,16/12/2015 18:08,2
1298,8,1,16/12/2015 18:08,2
1239,8,1,16/12/2015 18:08,2
1300,12,1,16/12/2015 18:08,2
1237,12,1,16/12/2015 18:08,2
1298,10,1,16/12/2015 18:08,2
1298,6,1,18/12/2015 17:40,7
1239,6,1,18/12/2015 17:40,7
1400,8,1,18/12/2015 17:40,7
1238,8,1,18/12/2015 17:40,7
1238,8,1,18/12/2015 17:40,7
1238,8,1,18/12/2015 17:40,7
1400,8,1,18/12/2015 17:40,7
1300,8,1,18/12/2015 17:40,7
1391,12,1,18/12/2015 17:40,32
1239,12,1,18/12/2015 17:40,32
1391,12,1,18/12/2015 17:40,32
1239,6,1,18/12/2015 17:40,4
1298,6,1,18/12/2015 17:40,4
1300,8,1,18/12/2015 17:40,4
1298,8,1,18/12/2015 17:40,4
1298,8,1,18/12/2015 17:40,4
1300,8,1,18/12/2015 17:40,4
1300,8,1,18/12/2015 17:40,4
1298,8,1,18/12/2015 17:40,4
1298,12,1,18/12/2015 17:40,32
1300,12,1,18/12/2015 17:40,32
1391,12,1,18/12/2015 17:40,32
1238,6,1,20/12/2015 13:46,3
1239,6,1,20/12/2015 13:46,3
1391,8,1,20/12/2015 13:46,3
1391,8,1,20/12/2015 13:46,3
1239,8,1,20/12/2015 13:46,3
1391,12,1,20/12/2015 13:46,3
1391,9,1,20/12/2015 13:46,2
1300,10,1,20/12/2015 13:46,2
1238,10,1,20/12/2015 13:46,2
1238,10,1,20/12/2015 13:46,2
1391,10,1,20/12/2015 13:46,28
1300,10,1,20/12/2015 13:46,28
1298,10,1,20/12/2015 13:46,29
1300,10,1,20/12/2015 13:46,29
1298,10,1,20/12/2015 13:46,29
1239,6,1,20/12/2015 13:46,29
1391,6,1,20/12/2015 13:46,29
1237,6,1,20/12/2015 13:46,29
1239,15,1,20/12/2015 13:46,22
1239,10,1,20/12/2015 13:46,22
1391,10,1,20/12/2015 13:46,22
1300,10,1,20/12/2015 13:46,22
1391,6,1,20/12/2015 13:46,1
1300,6,1,20/12/2015 13:46,1
1300,8,1,20/12/2015 13:46,1
1237,8,1,20/12/2015 13:46,1
1300,8,1,20/12/2015 13:46,1
1300,12,1,20/12/2015 13:46,1
1298,9,1,20/12/2015 13:46,2
1298,10,1,20/12/2015 13:46,2
1697,10,1,20/12/2015 13:46,2
1298,10,1,20/12/2015 13:46,2
1300,10,1,20/12/2015 13:46,28
1298,10,1,20/12/2015 13:46,28
1239,10,1,20/12/2015 13:46,29
1300,10,1,20/12/2015 13:46,29
1391,10,1,20/12/2015 13:46,29
1239,6,1,20/12/2015 13:46,29
1400,6,1,20/12/2015 13:46,29
1239,6,1,20/12/2015 13:46,29
1238,15,1,20/12/2015 13:46,24
1300,10,1,20/12/2015 13:46,24
1300,10,1,20/12/2015 13:46,24
1401,10,1,20/12/2015 13:46,24
1400,9,1,22/12/2015 17:22,10
1237,8,1,22/12/2015 17:22,10
1391,8,1,22/12/2015 17:22,10
1391,8,1,22/12/2015 17:22,10
1298,12,1,22/12/2015 17:22,10
1239,10,1,22/12/2015 17:22,31
1239,10,1,22/12/2015 17:22,31
1391,10,1,22/12/2015 17:22,31
1400,10,1,22/12/2015 17:22,14
1300,12,1,22/12/2015 17:22,14
1391,12,1,22/12/2015 17:22,14
1300,10,1,22/12/2015 17:22,27
1391,10,1,22/12/2015 17:22,27
1239,10,1,22/12/2015 17:22,27
1239,10,1,22/12/2015 17:22,27
1235,12,1,22/12/2015 17:22,13
1239,12,1,22/12/2015 17:22,13
1200,12,1,22/12/2015 17:22,13
1391,9,1,22/12/2015 17:22,10
1391,8,1,22/12/2015 17:22,10
1298,8,1,22/12/2015 17:22,10
1238,8,1,22/12/2015 17:22,10
1300,12,1,22/12/2015 17:22,10
1391,10,1,22/12/2015 17:22,31
1237,10,1,22/12/2015 17:22,31
1300,10,1,22/12/2015 17:22,31
1239,10,1,22/12/2015 17:22,12
1237,12,1,22/12/2015 17:22,12
1238,12,1,22/12/2015 17:22,12
1298,10,1,22/12/2015 17:22,25
1238,10,1,22/12/2015 17:22,25
1239,10,1,22/12/2015 17:22,25
1298,10,1,22/12/2015 17:22,25
1300,12,1,22/12/2015 17:22,13
1391,12,1,22/12/2015 17:22,13
1391,12,1,22/12/2015 17:22,13
1238,5,1,23/12/2015 17:53,7
1237,8,1,23/12/2015 17:53,7
1239,8,1,23/12/2015 17:53,7
1300,8,1,23/12/2015 17:53,7
1239,8,1,23/12/2015 17:53,7
1298,5,1,23/12/2015 17:53,7
1238,9,1,23/12/2015 17:53,7
1391,6,1,23/12/2015 17:53,7
1237,7,1,23/12/2015 17:53,7
1298,5,1,23/12/2015 17:53,7
1298,10,1,23/12/2015 17:53,32
1300,10,1,23/12/2015 17:53,32
1391,10,1,23/12/2015 17:53,32
1238,12,1,23/12/2015 17:53,8
1298,12,1,23/12/2015 17:53,8
1238,12,1,23/12/2015 17:53,8
1391,0,1,23/12/2015 17:53,33
1298,5,1,23/12/2015 17:53,4
1235,8,1,23/12/2015 17:53,4
1300,8,1,23/12/2015 17:53,4
1391,8,1,23/12/2015 17:53,4
1238,8,1,23/12/2015 17:53,4
1298,5,1,23/12/2015 17:53,4
1298,9,1,23/12/2015 17:53,4
1300,6,1,23/12/2015 17:53,4
1238,7,1,23/12/2015 17:53,4
1300,5,1,23/12/2015 17:53,4
1298,10,1,23/12/2015 17:53,32
1391,10,1,23/12/2015 17:53,32
1298,10,1,23/12/2015 17:53,32
1300,12,1,23/12/2015 17:53,5
1300,12,1,23/12/2015 17:53,5
1300,12,1,23/12/2015 17:53,5
1391,0,1,23/12/2015 17:53,33
1235,6,1,24/12/2015 11:40,3
1298,6,1,24/12/2015 11:40,3
1400,8,1,24/12/2015 11:40,3
1200,8,1,24/12/2015 11:40,3
1300,8,1,24/12/2015 11:40,3
1391,9,1,24/12/2015 11:40,3
1298,8,1,24/12/2015 11:40,2
1300,8,1,24/12/2015 11:40,2
1298,12,1,24/12/2015 11:40,2
1300,12,1,24/12/2015 11:40,2
1235,12,1,24/12/2015 11:40,22
1238,12,1,24/12/2015 11:40,22
1391,10,1,24/12/2015 11:40,34
1238,10,1,24/12/2015 11:40,34
1237,10,1,24/12/2015 11:40,34
1300,6,1,24/12/2015 11:40,1
1238,6,1,24/12/2015 11:40,1
1391,8,1,24/12/2015 11:40,1
1239,8,1,24/12/2015 11:40,1
1400,8,1,24/12/2015 11:40,1
1300,9,1,24/12/2015 11:40,1
1238,8,1,24/12/2015 11:40,2
1300,8,1,24/12/2015 11:40,2
1239,12,1,24/12/2015 11:40,2
1391,12,1,24/12/2015 11:40,2
1300,12,1,24/12/2015 11:40,24
1401,12,1,24/12/2015 11:40,24
1300,10,1,24/12/2015 11:40,35
1239,10,1,24/12/2015 11:40,35
1298,10,1,24/12/2015 11:40,35
1300,8,1,26/12/2015 14:34,10
1300,8,1,26/12/2015 14:34,10
1239,8,1,26/12/2015 14:34,10
1239,8,1,26/12/2015 14:34,10
1298,8,1,26/12/2015 14:34,10
1298,8,1,26/12/2015 14:34,10
1400,12,1,26/12/2015 14:34,11
1298,14,1,26/12/2015 14:34,11
1298,10,1,26/12/2015 14:34,11
1300,10,1,26/12/2015 14:34,12
1238,10,1,26/12/2015 14:34,12
1391,10,1,26/12/2015 14:34,12
1298,12,1,26/12/2015 14:34,13
1239,12,1,26/12/2015 14:34,13
1239,12,1,26/12/2015 14:34,13
1300,12,1,26/12/2015 14:34,16
1391,8,1,26/12/2015 14:34,16
1391,8,1,26/12/2015 14:34,10
1235,8,1,26/12/2015 14:34,10
1298,8,1,26/12/2015 14:34,10
1391,8,1,26/12/2015 14:34,10
1298,8,1,26/12/2015 14:34,10
1239,8,1,26/12/2015 14:34,10
1239,12,1,26/12/2015 14:34,11
1298,14,1,26/12/2015 14:34,11
1300,10,1,26/12/2015 14:34,11
1391,10,1,26/12/2015 14:34,14
1238,10,1,26/12/2015 14:34,14
1300,10,1,26/12/2015 14:34,14
1300,12,1,26/12/2015 14:34,13
1237,12,1,26/12/2015 14:34,13
1239,12,1,26/12/2015 14:34,13
1200,12,1,26/12/2015 14:34,15
1298,8,1,26/12/2015 14:34,15
1238,6,1,27/12/2015 15:07,4
1391,6,1,27/12/2015 15:07,4
1300,6,1,27/12/2015 15:07,4
1298,6,1,27/12/2015 15:07,4
1237,6,1,27/12/2015 15:07,4
1239,5,1,27/12/2015 15:07,4
1298,5,1,27/12/2015 15:07,4
1401,6,1,27/12/2015 15:07,4
1238,6,1,27/12/2015 15:07,4
1401,5,1,27/12/2015 15:07,36
1239,5,1,27/12/2015 15:07,36
1239,5,1,27/12/2015 15:07,36
1239,5,1,27/12/2015 15:07,36
1239,5,1,27/12/2015 15:07,36
1237,0,1,27/12/2015 15:07,33
1238,6,1,27/12/2015 15:07,7
1300,6,1,27/12/2015 15:07,7
1300,6,1,27/12/2015 15:07,7
1237,6,1,27/12/2015 15:07,7
1238,6,1,27/12/2015 15:07,7
1391,5,1,27/12/2015 15:07,7
1239,5,1,27/12/2015 15:07,7
1238,6,1,27/12/2015 15:07,7
1238,6,1,27/12/2015 15:07,7
1237,5,1,27/12/2015 15:07,37
1298,5,1,27/12/2015 15:07,37
1238,5,1,27/12/2015 15:07,37
1235,5,1,27/12/2015 15:07,37
1391,5,1,27/12/2015 15:07,37
1697,0,1,27/12/2015 15:07,33
1300,10,1,28/12/2015 19:05,21
1400,10,1,28/12/2015 19:05,21
1239,12,1,28/12/2015 19:05,21
1400,13,1,28/12/2015 19:05,21
1400,12,1,28/12/2015 19:05,21
1391,12,1,28/12/2015 19:05,22
1238,10,1,28/12/2015 19:05,2
1391,10,1,28/12/2015 19:05,2
1298,10,1,28/12/2015 19:05,2
1298,10,1,28/12/2015 19:05,2
1238,10,1,28/12/2015 19:05,34
1391,10,1,28/12/2015 19:05,34
1300,9,1,28/12/2015 19:05,34
1391,10,1,28/12/2015 19:05,23
1401,10,1,28/12/2015 19:05,23
1237,12,1,28/12/2015 19:05,23
1300,13,1,28/12/2015 19:05,23
1400,12,1,28/12/2015 19:05,23
1237,12,1,28/12/2015 19:05,24
1401,10,1,28/12/2015 19:05,2
1239,10,1,28/12/2015 19:05,2
1400,10,1,28/12/2015 19:05,2
1239,10,1,28/12/2015 19:05,2
1300,10,1,28/12/2015 19:05,35
1235,10,1,28/12/2015 19:05,35
1298,9,1,28/12/2015 19:05,35
1298,10,1,31/12/2015 17:38,10
1239,10,1,31/12/2015 17:38,10
1239,10,1,31/12/2015 17:38,10
1300,12,1,31/12/2015 17:38,10
1238,10,1,31/12/2015 17:38,14
1298,10,1,31/12/2015 17:38,14
1238,10,1,31/12/2015 17:38,14
1238,12,1,31/12/2015 17:38,11
1391,12,1,31/12/2015 17:38,11
1238,12,1,31/12/2015 17:38,11
1237,10,1,31/12/2015 17:38,27
1298,10,1,31/12/2015 17:38,27
1235,10,1,31/12/2015 17:38,27
1298,10,1,31/12/2015 17:38,15
1391,10,1,31/12/2015 17:38,15
1298,12,1,31/12/2015 17:38,13
1298,12,1,31/12/2015 17:38,13
1238,12,1,31/12/2015 17:38,13
1298,10,1,31/12/2015 17:38,10
1239,10,1,31/12/2015 17:38,10
1300,10,1,31/12/2015 17:38,10
1239,12,1,31/12/2015 17:38,10
1239,10,1,31/12/2015 17:38,12
1239,10,1,31/12/2015 17:38,12
1239,10,1,31/12/2015 17:38,12
1235,12,1,31/12/2015 17:38,11
1298,12,1,31/12/2015 17:38,11
1298,12,1,31/12/2015 17:38,11
1239,10,1,31/12/2015 17:38,25
1238,10,1,31/12/2015 17:38,25
1298,10,1,31/12/2015 17:38,25
1400,10,1,31/12/2015 17:38,16
1300,10,1,31/12/2015 17:38,16
1300,12,1,31/12/2015 17:38,13
1235,12,1,31/12/2015 17:38,13
1239,12,1,31/12/2015 17:38,13
1298,6,1,01/01/2016 08:59,7
1400,6,1,01/01/2016 08:59,7
1237,6,1,01/01/2016 08:59,7
1238,6,1,01/01/2016 08:59,7
1298,6,1,01/01/2016 08:59,7
1401,6,1,01/01/2016 08:59,7
1298,6,1,01/01/2016 08:59,7
1391,9,1,01/01/2016 08:59,7
1298,9,1,01/01/2016 08:59,7
1391,9,1,01/01/2016 08:59,7
1298,6,1,01/01/2016 08:59,4
1300,6,1,01/01/2016 08:59,4
1200,6,1,01/01/2016 08:59,4
1239,6,1,01/01/2016 08:59,4
1238,6,1,01/01/2016 08:59,4
1238,6,1,01/01/2016 08:59,4
1238,6,1,01/01/2016 08:59,4
1235,9,1,01/01/2016 08:59,4
1300,9,1,01/01/2016 08:59,4
1235,9,1,01/01/2016 08:59,4
1391,6,1,02/01/2016 13:58,3
1391,6,1,02/01/2016 13:58,3
1239,6,1,02/01/2016 13:58,3
1238,3,1,02/01/2016 13:58,3
1235,8,1,02/01/2016 13:58,3
1239,8,1,02/01/2016 13:58,3
1300,8,1,02/01/2016 13:58,3
1400,9,1,02/01/2016 13:58,3
1697,8,1,02/01/2016 13:58,3
1300,8,1,02/01/2016 13:58,2
1391,8,1,02/01/2016 13:58,2
1391,9,1,02/01/2016 13:58,2
1400,8,1,02/01/2016 13:58,2
1300,12,1,02/01/2016 13:58,22
1237,12,1,02/01/2016 13:58,22
1298,6,1,02/01/2016 13:58,1
1239,6,1,02/01/2016 13:58,1
1298,6,1,02/01/2016 13:58,1
1239,3,1,02/01/2016 13:58,1
1300,8,1,02/01/2016 13:58,1
1239,8,1,02/01/2016 13:58,1
1300,8,1,02/01/2016 13:58,1
1298,9,1,02/01/2016 13:58,1
1298,8,1,02/01/2016 13:58,1
1200,8,1,02/01/2016 13:58,2
1239,8,1,02/01/2016 13:58,2
1300,9,1,02/01/2016 13:58,2
1238,8,1,02/01/2016 13:58,2
1300,12,1,02/01/2016 13:58,24
1391,12,1,02/01/2016 13:58,24
1235,8,1,06/01/2016 18:08,1
1300,8,1,06/01/2016 18:08,1
1400,8,1,06/01/2016 18:08,1
1391,5,1,06/01/2016 18:08,1
1391,5,1,06/01/2016 18:08,1
1391,5,1,06/01/2016 18:08,1
1298,6,1,06/01/2016 18:08,2
1298,8,1,06/01/2016 18:08,2
1400,7,1,06/01/2016 18:08,2
1391,8,1,06/01/2016 18:08,2
1298,8,1,06/01/2016 18:08,3
1237,8,1,06/01/2016 18:08,3
1238,8,1,06/01/2016 18:08,3
1391,5,1,06/01/2016 18:08,3
1239,5,1,06/01/2016 18:08,3
1239,5,1,06/01/2016 18:08,3
1401,6,1,06/01/2016 18:08,2
1298,8,1,06/01/2016 18:08,2
1298,7,1,06/01/2016 18:08,2
1300,8,1,06/01/2016 18:08,2
1298,12,1,06/01/2016 18:32,10
1239,12,1,06/01/2016 18:32,10
1239,10,1,06/01/2016 18:32,10
1298,10,1,06/01/2016 18:32,38
1238,10,1,06/01/2016 18:32,38
1235,10,1,06/01/2016 18:32,38
1300,10,1,06/01/2016 18:32,38
1237,12,1,06/01/2016 18:32,15
1239,12,1,06/01/2016 18:32,15
1237,8,1,06/01/2016 18:32,11
1298,8,1,06/01/2016 18:32,11
1300,8,1,06/01/2016 18:32,11
1391,8,1,06/01/2016 18:32,11
1300,12,1,06/01/2016 18:32,10
1400,12,1,06/01/2016 18:32,10
1239,10,1,06/01/2016 18:32,10
1237,10,1,06/01/2016 18:32,38
1401,10,1,06/01/2016 18:32,38
1239,10,1,06/01/2016 18:32,38
1237,10,1,06/01/2016 18:32,38
1391,12,1,06/01/2016 18:32,16
1300,12,1,06/01/2016 18:32,16
1298,8,1,06/01/2016 18:32,11
1239,8,1,06/01/2016 18:32,11
1238,8,1,06/01/2016 18:32,11
1400,8,1,06/01/2016 18:32,11
1298,6,1,08/01/2016 17:50,7
1239,5,1,08/01/2016 17:50,7
1238,6,1,08/01/2016 17:50,7
1237,8,1,08/01/2016 17:50,7
1391,8,1,08/01/2016 17:50,7
1298,8,1,08/01/2016 17:50,7
1298,8,1,08/01/2016 17:50,7
1298,6,1,08/01/2016 17:50,4
1401,5,1,08/01/2016 17:50,4
1300,6,1,08/01/2016 17:50,4
1300,8,1,08/01/2016 17:50,4
1239,8,1,08/01/2016 17:50,4
1237,8,1,08/01/2016 17:50,4
1300,8,1,08/01/2016 17:50,4
1300,10,1,10/01/2016 08:03,22
1238,10,1,10/01/2016 08:03,22
1238,8,1,10/01/2016 08:03,22
1300,8,1,10/01/2016 08:03,2
1391,8,1,10/01/2016 08:03,2
1391,8,1,10/01/2016 08:03,2
1239,8,1,10/01/2016 08:03,2
1239,8,1,10/01/2016 08:03,2
1300,8,1,10/01/2016 08:03,2
1300,9,1,10/01/2016 08:03,2
1238,8,1,10/01/2016 08:03,18
1298,8,1,10/01/2016 08:03,18
1238,10,1,10/01/2016 08:03,18
1391,8,1,10/01/2016 08:03,18
1391,8,1,10/01/2016 08:03,18
1697,8,1,10/01/2016 08:03,18
1300,8,1,10/01/2016 08:03,18
1200,8,1,10/01/2016 08:03,18
1238,8,1,10/01/2016 08:03,18
1391,10,1,10/01/2016 08:03,24
1401,10,1,10/01/2016 08:03,24
1391,8,1,10/01/2016 08:03,24
1400,8,1,10/01/2016 08:03,2
1300,8,1,10/01/2016 08:03,2
1298,8,1,10/01/2016 08:03,2
1239,8,1,10/01/2016 08:03,2
1239,8,1,10/01/2016 08:03,2
1391,8,1,10/01/2016 08:03,2
1298,9,1,10/01/2016 08:03,2
1298,8,1,10/01/2016 08:03,19
1239,8,1,10/01/2016 08:03,19
1391,10,1,10/01/2016 08:03,19
1300,8,1,10/01/2016 08:03,19
1238,8,1,10/01/2016 08:03,19
1238,8,1,10/01/2016 08:03,19
1391,8,1,10/01/2016 08:03,19
1298,8,1,10/01/2016 08:03,19
1298,8,1,10/01/2016 08:03,19
1298,11,1,12/01/2016 19:52,10
1298,9,1,12/01/2016 19:52,10
1238,9,1,12/01/2016 19:52,10
1238,10,1,12/01/2016 19:52,10
1238,8,1,12/01/2016 19:52,38
1298,8,1,12/01/2016 19:52,38
1238,8,1,12/01/2016 19:52,38
1300,11,1,12/01/2016 19:52,10
1298,9,1,12/01/2016 19:52,10
1400,9,1,12/01/2016 19:52,10
1400,10,1,12/01/2016 19:52,10
1300,8,1,12/01/2016 19:52,38
1237,8,1,12/01/2016 19:52,38
1239,8,1,12/01/2016 19:52,38
1239,8,1,13/01/2016 21:01,7
1298,8,1,13/01/2016 21:01,7
1400,8,1,13/01/2016 21:01,7
1300,5,1,13/01/2016 21:01,7
1298,8,1,13/01/2016 21:01,7
1400,6,1,13/01/2016 21:01,7
1239,8,1,13/01/2016 21:01,7
1298,8,1,13/01/2016 21:01,4
1235,8,1,13/01/2016 21:01,4
1238,8,1,13/01/2016 21:01,4
1400,5,1,13/01/2016 21:01,4
1300,8,1,13/01/2016 21:01,4
1401,6,1,13/01/2016 21:01,4
1391,8,1,13/01/2016 21:01,4
1400,8,1,15/01/2016 20:06,3
1238,6,1,15/01/2016 20:06,3
1239,6,1,15/01/2016 20:06,3
1239,9,1,15/01/2016 20:06,3
1298,8,1,15/01/2016 20:06,3
1298,8,1,15/01/2016 20:06,3
1239,11,1,15/01/2016 20:06,2
1300,11,1,15/01/2016 20:06,2
1391,10,1,15/01/2016 20:06,2
1238,10,1,15/01/2016 20:06,18
1400,10,1,15/01/2016 20:06,18
1300,10,1,15/01/2016 20:06,18
1300,8,1,15/01/2016 20:06,1
1300,6,1,15/01/2016 20:06,1
1238,6,1,15/01/2016 20:06,1
1239,9,1,15/01/2016 20:06,1
1239,8,1,15/01/2016 20:06,1
1300,8,1,15/01/2016 20:06,1
1300,11,1,15/01/2016 20:06,2
1238,11,1,15/01/2016 20:06,2
1300,10,1,15/01/2016 20:06,2
1237,10,1,15/01/2016 20:06,19
1238,10,1,15/01/2016 20:06,19
1235,10,1,15/01/2016 20:06,19
1239,5,1,23/01/2016 14:20,1
1238,6,1,23/01/2016 14:20,1
1237,6,1,23/01/2016 14:20,1
1400,9,1,23/01/2016 14:20,1
1300,8,1,23/01/2016 14:20,1
1391,8,1,23/01/2016 14:20,1
1391,8,1,23/01/2016 14:20,1
1239,8,1,23/01/2016 14:20,2
1300,10,1,23/01/2016 14:20,2
1237,8,1,23/01/2016 14:20,2
1391,8,1,23/01/2016 14:20,2
1391,8,1,23/01/2016 14:20,10
1238,8,1,23/01/2016 14:20,10
1401,8,1,23/01/2016 14:20,10
1238,10,1,23/01/2016 14:20,24
1391,10,1,23/01/2016 14:20,24
1239,10,1,23/01/2016 14:20,24
1298,5,1,23/01/2016 14:20,3
1298,6,1,23/01/2016 14:20,3
1391,6,1,23/01/2016 14:20,3
1238,9,1,23/01/2016 14:20,3
1401,8,1,23/01/2016 14:20,3
1298,8,1,23/01/2016 14:20,3
1200,8,1,23/01/2016 14:20,3
1391,8,1,23/01/2016 14:20,2
1238,10,1,23/01/2016 14:20,2
1400,8,1,23/01/2016 14:20,2
1400,8,1,23/01/2016 14:20,2
1298,8,1,23/01/2016 14:20,10
1400,8,1,23/01/2016 14:20,10
1298,8,1,23/01/2016 14:20,10
1298,10,1,23/01/2016 14:20,22
1237,10,1,23/01/2016 14:20,22
1391,10,1,23/01/2016 14:20,22
1239,10,1,24/01/2016 12:18,10
1300,9,1,24/01/2016 12:18,10
1401,10,1,24/01/2016 12:18,10
1298,10,1,24/01/2016 12:18,10
1298,15,1,24/01/2016 12:18,13
1239,15,1,24/01/2016 12:18,13
1391,15,1,24/01/2016 12:18,13
1239,10,1,24/01/2016 12:18,14
1235,10,1,24/01/2016 12:18,14
1239,10,1,24/01/2016 12:18,14
1238,12,1,24/01/2016 12:18,27
1400,10,1,24/01/2016 12:18,10
1298,9,1,24/01/2016 12:18,10
1239,10,1,24/01/2016 12:18,10
1391,10,1,24/01/2016 12:18,10
1239,15,1,24/01/2016 12:18,13
1238,15,1,24/01/2016 12:18,13
1300,15,1,24/01/2016 12:18,13
1238,10,1,24/01/2016 12:18,12
1239,10,1,24/01/2016 12:18,12
1400,10,1,24/01/2016 12:18,12
1298,12,1,24/01/2016 12:18,25
1298,5,1,25/01/2016 20:01,7
1300,5,1,25/01/2016 20:01,7
1401,5,1,25/01/2016 20:01,7
1298,5,1,25/01/2016 20:01,7
1298,8,1,25/01/2016 20:01,7
1401,7,1,25/01/2016 20:01,7
1298,6,1,25/01/2016 20:01,7
1391,5,1,25/01/2016 20:01,7
1298,10,1,25/01/2016 20:01,32
1238,5,1,25/01/2016 20:01,4
1298,5,1,25/01/2016 20:01,4
1239,5,1,25/01/2016 20:01,4
1300,5,1,25/01/2016 20:01,4
1391,8,1,25/01/2016 20:01,4
1400,7,1,25/01/2016 20:01,4
1298,6,1,25/01/2016 20:01,4
1237,5,1,25/01/2016 20:01,4
1298,10,1,25/01/2016 20:01,32
1391,10,1,28/01/2016 20:17,21
1300,10,1,28/01/2016 20:17,21
1298,11,1,28/01/2016 20:17,21
1237,11,1,28/01/2016 20:17,21
1298,10,1,28/01/2016 20:17,21
1298,10,1,28/01/2016 20:17,2
1235,10,1,28/01/2016 20:17,2
1238,8,1,28/01/2016 20:17,2
1300,10,1,28/01/2016 20:17,2
1400,10,1,28/01/2016 20:17,2
1239,12,1,28/01/2016 20:17,2
1239,10,1,28/01/2016 20:17,23
1300,10,1,28/01/2016 20:17,23
1298,11,1,28/01/2016 20:17,23
1238,11,1,28/01/2016 20:17,23
1237,10,1,28/01/2016 20:17,23
1239,10,1,28/01/2016 20:17,2
1300,10,1,28/01/2016 20:17,2
1298,8,1,28/01/2016 20:17,2
1391,10,1,28/01/2016 20:17,2
1391,10,1,28/01/2016 20:17,2
1239,12,1,28/01/2016 20:17,2
1298,11,1,30/01/2016 15:01,10
1298,9,1,30/01/2016 15:01,10
1239,9,1,30/01/2016 15:01,10
1298,10,1,30/01/2016 15:01,10
1237,8,1,30/01/2016 15:01,12
1298,8,1,30/01/2016 15:01,12
1239,8,1,30/01/2016 15:01,12
1238,8,1,30/01/2016 15:01,12
1400,10,1,30/01/2016 15:01,39
1300,10,1,30/01/2016 15:01,39
1239,10,1,30/01/2016 15:01,39
1237,15,1,30/01/2016 15:01,13
1400,15,1,30/01/2016 15:01,13
1300,11,1,30/01/2016 15:01,10
1298,9,1,30/01/2016 15:01,10
1391,9,1,30/01/2016 15:01,10
1300,10,1,30/01/2016 15:01,10
1237,8,1,30/01/2016 15:01,14
1300,8,1,30/01/2016 15:01,14
